id	filename	md5	size	state
b0977c47-7599-49b4-a2d2-e42dba05493a	b0977c47-7599-49b4-a2d2-e42dba05493a/OCULI_p_TCGA_159_160_SNP_N_GenomeWideSNP_6_F11_831292.nocnv_grch38.seg.v2.txt	dcc75dd75903be6ad2d4b50a3fd15969	5365	validated
1e08e624-fd75-4111-bc6b-0a5778c3d9c2	1e08e624-fd75-4111-bc6b-0a5778c3d9c2/SHOWS_p_7TCGA_236_238_Mx_N_GenomeWideSNP_6_D09_1244512.nocnv_grch38.seg.v2.txt	4efa8adea88fc1892ff91ae04f25fd13	24512	validated
b18997e3-69c9-4aad-bafa-e6a4ee93bbc6	b18997e3-69c9-4aad-bafa-e6a4ee93bbc6/HILLY_p_TCGA_b90_wRedos_SNP_N_GenomeWideSNP_6_A12_748126.nocnv_grch38.seg.v2.txt	43b05da27c2536a36c30f53397399f11	7558	validated
1e0b857a-6b06-4c80-8a44-60c298cb042f	1e0b857a-6b06-4c80-8a44-60c298cb042f/NIZAM_p_TCGAb_406_07_08_09_10_N_GenomeWideSNP_6_C02_1486410.nocnv_grch38.seg.v2.txt	f67f1acf51a3b418af5df626cfba3b68	6630	validated
b2b1773d-54bb-4d6c-8ed0-c931e375dbee	b2b1773d-54bb-4d6c-8ed0-c931e375dbee/BURST_p_TCGA_b119_SNP_N_GenomeWideSNP_6_D05_787084.nocnv_grch38.seg.v2.txt	4a533f981f780698b44f6d5da0ffde13	10474	validated
b31ec072-150b-4431-aa91-7d4c8cec1133	b31ec072-150b-4431-aa91-7d4c8cec1133/IMPLY_p_TCGA_b127_144_SNP_N_GenomeWideSNP_6_C05_808366.nocnv_grch38.seg.v2.txt	8aa8b8f3ca04ca4b6d614b42fd00ffd9	3751	validated
1e176d5e-e07a-4a34-bdc4-70b3e545def8	1e176d5e-e07a-4a34-bdc4-70b3e545def8/BUNGS_p_TCGA_257_258_N_GenomeWideSNP_6_A11_1300984.nocnv_grch38.seg.v2.txt	7e77cb8c725edf9a534bb152bdf8712d	7444	validated
b3e77315-798f-4e3c-acb0-6afae26fd26e	b3e77315-798f-4e3c-acb0-6afae26fd26e/SHOWS_p_7TCGA_236_238_Mx_N_GenomeWideSNP_6_D08_1244590.nocnv_grch38.seg.v2.txt	d963ac5b3d90dde0be7cf10890fb4465	27621	validated
1e21b6da-eeca-4075-a25d-e57a7093e8bf	1e21b6da-eeca-4075-a25d-e57a7093e8bf/OCULI_p_TCGA_159_160_SNP_N_GenomeWideSNP_6_G11_831250.nocnv_grch38.seg.v2.txt	834b25b298e0d7cb7028c1a79942dc24	4008	validated
1e478037-05af-4e69-9229-9c6d7f8c5c8e	1e478037-05af-4e69-9229-9c6d7f8c5c8e/LOOBY_p_TCGAb58_SNP_N_GenomeWideSNP_6_A11_680244.nocnv_grch38.seg.v2.txt	6008a6acb377d03a4b8ea23899ae5229	30888	validated
b489b034-93df-4c0e-beb6-4dd7b42405e0	b489b034-93df-4c0e-beb6-4dd7b42405e0/EGGAR_p_TCGAb33and37_SNP_N_GenomeWideSNP_6_H10_585178.nocnv_grch38.seg.v2.txt	3f43dd01f3a4ffd61366f4f4d9bba7d0	4313	validated
1e7a83c4-8243-45ca-af85-41c76f91ad76	1e7a83c4-8243-45ca-af85-41c76f91ad76/PALLS_p_TCGASNP_213_N_GenomeWideSNP_6_G05_1148110.nocnv_grch38.seg.v2.txt	a363f3dbe83c44a1ce0c1eb78c1dc959	4030	validated
b55f674b-85a8-4d6c-994e-0252c4e9d48c	b55f674b-85a8-4d6c-994e-0252c4e9d48c/SHOWS_p_7TCGA_236_238_Mx_N_GenomeWideSNP_6_G08_1244668.nocnv_grch38.seg.v2.txt	838e69fd12df9cc76377e9e39f1cebef	46323	validated
1ebcdd5b-8485-4008-8a8d-2af71750a741	1ebcdd5b-8485-4008-8a8d-2af71750a741/LOOBY_p_TCGAb58_SNP_N_GenomeWideSNP_6_F04_680282.nocnv_grch38.seg.v2.txt	8e7966f5546936b4ea34ac0aa3f5d2ff	4425	validated
b5e8c1c6-0f6d-469b-969b-beb3fe4d13bf	b5e8c1c6-0f6d-469b-969b-beb3fe4d13bf/OCULI_p_TCGA_159_160_SNP_N_GenomeWideSNP_6_B02_831218.nocnv_grch38.seg.v2.txt	c96f8a752596a45a2ae09a28813ceae2	6171	validated
1ec70614-d7f1-478e-b352-da045f375ac1	1ec70614-d7f1-478e-b352-da045f375ac1/PALLS_p_TCGASNP_213_N_GenomeWideSNP_6_F07_1148044.nocnv_grch38.seg.v2.txt	8d20d689a5c5d4827c0aabb8ae0cb31f	2630	validated
b69aa00c-865c-42a0-aeb9-826efc0585f9	b69aa00c-865c-42a0-aeb9-826efc0585f9/TAROK_p_TCGA_264_N_GenomeWideSNP_6_B10_1306534.nocnv_grch38.seg.v2.txt	58d803930feb83d5c892835b535a52c7	3759	validated
1f120ef7-682a-48a5-8e83-e465befebd43	1f120ef7-682a-48a5-8e83-e465befebd43/CUTCH_p_TCGAb_355_37_52_NSP_GenomeWideSNP_6_H11_1376650.nocnv_grch38.seg.v2.txt	beac7c26418d7207c668eae124413aba	2498	validated
b73bb14b-410d-4841-bc03-8a1c6e3faa0e	b73bb14b-410d-4841-bc03-8a1c6e3faa0e/BURST_p_TCGA_b119_SNP_N_GenomeWideSNP_6_C05_787144.nocnv_grch38.seg.v2.txt	50092bb550e723080a6e133609dad761	4845	validated
1f28b668-ce7d-4f40-b679-1bec2508a667	1f28b668-ce7d-4f40-b679-1bec2508a667/BASIC_p_TCGASNP_219_221_223_N_GenomeWideSNP_6_E01_1148636.nocnv_grch38.seg.v2.txt	d78cca25e1230b32c34f7b3746a804b9	3968	validated
b7b8df34-19df-4602-8ab8-0be402c45b32	b7b8df34-19df-4602-8ab8-0be402c45b32/DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_A04_771520.nocnv_grch38.seg.v2.txt	59ea3e5be639f42fd5945841f6dbc697	8342	validated
1f92a375-af8e-40db-b324-bcfb8da65b92	1f92a375-af8e-40db-b324-bcfb8da65b92/EGGAR_p_TCGAb33and37_SNP_N_GenomeWideSNP_6_A06_585212.nocnv_grch38.seg.v2.txt	890c5e2a02986ce6b72fd56fa0258331	20229	validated
1fb172b4-8f55-4e60-b0a3-e7584cfbb656	1fb172b4-8f55-4e60-b0a3-e7584cfbb656/OCULI_p_TCGA_159_160_SNP_N_GenomeWideSNP_6_H04_831276.nocnv_grch38.seg.v2.txt	c85d7c0f1bbc4e114b3fbc0643e76a4b	44796	validated
b917ab7b-155d-48e7-b01e-c8aa25108d77	b917ab7b-155d-48e7-b01e-c8aa25108d77/RAMIE_p_6TCGA_250_232_4_236_N_GenomeWideSNP_6_C03_1245132.nocnv_grch38.seg.v2.txt	ffd3b6a64a1c28943080c68f9d6cb21a	18405	validated
1fddeb6d-ad17-4872-9ff3-2bfd5d693d53	1fddeb6d-ad17-4872-9ff3-2bfd5d693d53/PALLS_p_TCGASNP_213_N_GenomeWideSNP_6_A09_1148150.nocnv_grch38.seg.v2.txt	10276112675ecf24bfe6869f71cc15e7	4026	validated
ba1e55b3-ab64-4181-903b-433e1816f365	ba1e55b3-ab64-4181-903b-433e1816f365/NULLS_p_TCGA_183_185_186_SNP_N_GenomeWideSNP_6_G11_914178.nocnv_grch38.seg.v2.txt	c8e9b3a79dc0bd10231a943d63a0b737	3458	validated
20140bae-ac14-48f2-abf7-005e859a272c	20140bae-ac14-48f2-abf7-005e859a272c/NULLS_p_TCGA_183_185_186_SNP_N_GenomeWideSNP_6_D02_914254.nocnv_grch38.seg.v2.txt	7d24601e4dcaff758c52cf484d74d770	3069	validated
ba70168d-f03f-447f-944f-6f47e2e945bd	ba70168d-f03f-447f-944f-6f47e2e945bd/EGGAR_p_TCGAb33and37_SNP_N_GenomeWideSNP_6_B08_585116.nocnv_grch38.seg.v2.txt	ad401db2e4b66e291ad7cf617f960150	13826	validated
209a979c-460b-4785-b15e-5d12722d5fa5	209a979c-460b-4785-b15e-5d12722d5fa5/TAROK_p_TCGA_264_N_GenomeWideSNP_6_A07_1306652.nocnv_grch38.seg.v2.txt	30b9814c341f6d551b03217a1be25324	3183	validated
baa4c68e-ddc3-49ff-8b2c-3732a6475e7b	baa4c68e-ddc3-49ff-8b2c-3732a6475e7b/OCULI_p_TCGA_159_160_SNP_N_GenomeWideSNP_6_B07_831134.nocnv_grch38.seg.v2.txt	ab2cc63e5ff6493ad7ba4b858206d42c	6101	validated
20e1cd31-0261-403c-91c5-5c9ca3f5005a	20e1cd31-0261-403c-91c5-5c9ca3f5005a/LOOBY_p_TCGAb58_SNP_N_GenomeWideSNP_6_G01_680340.nocnv_grch38.seg.v2.txt	18dda4dcdf7bd294ddf31d681ece9707	3213	validated
bad0f78f-0feb-483e-a06d-94ca0872387d	bad0f78f-0feb-483e-a06d-94ca0872387d/NULLS_p_TCGA_183_185_186_SNP_N_GenomeWideSNP_6_C03_914248.nocnv_grch38.seg.v2.txt	f1bf0908210c02bbabcf143d1d9eeb13	2782	validated
214aa29f-b190-48b8-80fd-e53a80e5bda3	214aa29f-b190-48b8-80fd-e53a80e5bda3/PALLS_p_TCGASNP_213_N_GenomeWideSNP_6_A01_1148064.nocnv_grch38.seg.v2.txt	abec32e797ae68eb65e98f416007c5aa	9609	validated
bb971917-4f62-4700-8d98-08606345e8ee	bb971917-4f62-4700-8d98-08606345e8ee/BUNGS_p_TCGA_257_258_N_GenomeWideSNP_6_B02_1300976.nocnv_grch38.seg.v2.txt	08bfa0d94e6096195ecc08946299f192	8435	validated
2179f607-6c01-4315-bc46-525cf694f6fb	2179f607-6c01-4315-bc46-525cf694f6fb/OCULI_p_TCGA_159_160_SNP_N_GenomeWideSNP_6_C05_831106.nocnv_grch38.seg.v2.txt	d0e63f7cdc01f69005a558f74c8d19b0	5268	validated
2185379c-ee47-4364-9361-443b0d8b3cfb	2185379c-ee47-4364-9361-443b0d8b3cfb/OCULI_p_TCGA_159_160_SNP_N_GenomeWideSNP_6_B03_831234.nocnv_grch38.seg.v2.txt	27192ad659c4877751e7c80e6cb9078a	4160	validated
bcac0901-3f10-4e6b-97b3-4b5cb490adfb	bcac0901-3f10-4e6b-97b3-4b5cb490adfb/DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_D01_771532.nocnv_grch38.seg.v2.txt	7b455b969c5a9917fdba098e75a0e171	5944	validated
218fd5b6-d80d-4c18-a2fc-a7e45d7ed6e3	218fd5b6-d80d-4c18-a2fc-a7e45d7ed6e3/GLYPH_p_TCGA_135_141_166_SNP_N_GenomeWideSNP_6_D12_902798.nocnv_grch38.seg.v2.txt	355689370982ffaa011683fb3dcf8960	10098	validated
bda6eeb3-9eba-4250-aa70-509a60dae64f	bda6eeb3-9eba-4250-aa70-509a60dae64f/GLYPH_p_TCGA_135_141_166_SNP_N_GenomeWideSNP_6_E07_902844.nocnv_grch38.seg.v2.txt	8b45aff7f39a324b92d883ad0ae6ff48	38057	validated
219d4fe1-30c6-4d0d-b614-7c82d509fb8b	219d4fe1-30c6-4d0d-b614-7c82d509fb8b/OCULI_p_TCGA_159_160_SNP_N_GenomeWideSNP_6_A12_831224.nocnv_grch38.seg.v2.txt	db99e6182b696a7a26b8aa80f2932e3e	4867	validated
beae622a-db87-4c01-9bcd-837a63492848	beae622a-db87-4c01-9bcd-837a63492848/SHOWS_p_7TCGA_236_238_Mx_N_GenomeWideSNP_6_C04_1244626.nocnv_grch38.seg.v2.txt	49e21465b56652177b07be89f3a15510	11417	validated
21b9959b-13ca-426b-bf68-5dd48b6ef31e	21b9959b-13ca-426b-bf68-5dd48b6ef31e/HILLY_p_TCGA_b90_wRedos_SNP_N_GenomeWideSNP_6_B02_748086.nocnv_grch38.seg.v2.txt	7f1c6d1ef5f026cb27e40badc72b64ee	5468	validated
bf20d741-5b65-4329-a7e5-64c40303fff2	bf20d741-5b65-4329-a7e5-64c40303fff2/GLYPH_p_TCGA_135_141_166_SNP_N_GenomeWideSNP_6_D07_902906.nocnv_grch38.seg.v2.txt	f7eb0430927ec8662adc717196c96f36	2918	validated
2208c640-79b2-4429-962e-69344306fec3	2208c640-79b2-4429-962e-69344306fec3/BROSE_p_TCGASNP_195_196_197_N_GenomeWideSNP_6_E10_1039660.nocnv_grch38.seg.v2.txt	43eaae78d2aab423a8a4def722e7f1e6	6141	validated
bf8d8b8f-32d1-4487-8bb1-35a5fcefbd47	bf8d8b8f-32d1-4487-8bb1-35a5fcefbd47/PALLS_p_TCGASNP_213_N_GenomeWideSNP_6_G07_1148134.nocnv_grch38.seg.v2.txt	f1d7087b4a480a0fdce5bbbb131aa1ba	2349	validated
221ec8e3-db33-4c65-b8a2-af940be001dd	221ec8e3-db33-4c65-b8a2-af940be001dd/IMPLY_p_TCGA_b127_144_SNP_N_GenomeWideSNP_6_G04_808524.nocnv_grch38.seg.v2.txt	ec08d29a39fc774dfb039fd8ad7ed5ce	3871	validated
c06e8730-6d9c-44b8-9644-97ea289b1414	c06e8730-6d9c-44b8-9644-97ea289b1414/EGGAR_p_TCGAb33and37_SNP_N_GenomeWideSNP_6_H11_585164.nocnv_grch38.seg.v2.txt	2e05554444da7509dcf66814c362b69a	16179	validated
22e7edef-be34-420d-9dd2-15315cc94b2a	22e7edef-be34-420d-9dd2-15315cc94b2a/BURST_p_TCGA_b119_SNP_N_GenomeWideSNP_6_C03_787060.nocnv_grch38.seg.v2.txt	eb3cac69fd3968cdacc1b2de997513e2	3459	validated
c1bb3c9e-866c-40ea-95ce-b0698fefdd0f	c1bb3c9e-866c-40ea-95ce-b0698fefdd0f/RAMIE_p_6TCGA_250_232_4_236_N_GenomeWideSNP_6_A02_1245214.nocnv_grch38.seg.v2.txt	a2d7c7071a824d0e4677527874f403ea	14017	validated
22ef251a-f421-4ba1-908d-d01f954f0eae	22ef251a-f421-4ba1-908d-d01f954f0eae/NIZAM_p_TCGAb_406_07_08_09_10_N_GenomeWideSNP_6_A04_1486416.nocnv_grch38.seg.v2.txt	ae8225c28fdc8de025a5474f0b07f0d6	9394	validated
c260ea3c-1b0d-4b69-8ba0-e3861486c6e3	c260ea3c-1b0d-4b69-8ba0-e3861486c6e3/GLYPH_p_TCGA_135_141_166_SNP_N_GenomeWideSNP_6_C08_902758.nocnv_grch38.seg.v2.txt	ee8a4e0acff17f4468f24ac358cbb6aa	8983	validated
2305e2f0-570b-49c1-9d46-6d747670b150	2305e2f0-570b-49c1-9d46-6d747670b150/UNDID_p_TCGA_353_354_355_37_NSP_GenomeWideSNP_6_H02_1376964.nocnv_grch38.seg.v2.txt	fbdc39ae09a9132e4ce4fde91382dab8	55682	validated
234d8261-d7eb-480a-93a4-fffdfb4e76b6	234d8261-d7eb-480a-93a4-fffdfb4e76b6/PALLS_p_TCGASNP_213_N_GenomeWideSNP_6_D03_1148128.nocnv_grch38.seg.v2.txt	65dbf2a6e9ecdda0c12dd6578debf924	6267	validated
c47c78db-217f-4ca4-b803-17b48bac9597	c47c78db-217f-4ca4-b803-17b48bac9597/EGGAR_p_TCGAb33and37_SNP_N_GenomeWideSNP_6_B01_585118.nocnv_grch38.seg.v2.txt	3b42a4d9396ab28c4f7e94bda1e07c2e	14395	validated
235fcd2d-87a5-4393-a91c-14409430de50	235fcd2d-87a5-4393-a91c-14409430de50/RAMIE_p_6TCGA_250_232_4_236_N_GenomeWideSNP_6_B11_1245162.nocnv_grch38.seg.v2.txt	4e7c3073b20d5b5d598d5faff7b04ec2	15218	validated
c5448360-0b37-4785-a187-25f94abd5c5f	c5448360-0b37-4785-a187-25f94abd5c5f/TATTY_p_TCGA_b52_156_SNP_N_GenomeWideSNP_6_C06_808980.nocnv_grch38.seg.v2.txt	827adea37eb794a63a33263e67694a1d	14668	validated
c63cd3c6-7c82-4915-98d1-a24e80914d5a	c63cd3c6-7c82-4915-98d1-a24e80914d5a/TAROK_p_TCGA_264_N_GenomeWideSNP_6_D09_1306476.nocnv_grch38.seg.v2.txt	659e4f63736b23ec036448f3dd544378	4840	validated
23746f9a-f7da-4890-bd79-d1ed01cbe074	23746f9a-f7da-4890-bd79-d1ed01cbe074/HILLY_p_TCGA_b90_wRedos_SNP_N_GenomeWideSNP_6_F11_748222.nocnv_grch38.seg.v2.txt	538d22a2ab85f87c27e76860d2089b27	2764	validated
24439258-413f-4eb4-8408-757d4d15c6b3	24439258-413f-4eb4-8408-757d4d15c6b3/GLYPH_p_TCGA_135_141_166_SNP_N_GenomeWideSNP_6_G07_902770.nocnv_grch38.seg.v2.txt	e818bb578e66c571bcbd46e1d3c14008	4716	validated
c6dfff79-f14f-426e-af48-847e65ee8773	c6dfff79-f14f-426e-af48-847e65ee8773/OCULI_p_TCGA_159_160_SNP_N_GenomeWideSNP_6_F01_831140.nocnv_grch38.seg.v2.txt	9b29ae13ed4beb3916b49213f93f6907	17417	validated
24630afc-e43f-44b9-a504-2d8b7c8b7302	24630afc-e43f-44b9-a504-2d8b7c8b7302/IMPLY_p_TCGA_b127_144_SNP_N_GenomeWideSNP_6_D06_808354.nocnv_grch38.seg.v2.txt	bd11a14f2ae8a4b03a3fc2240ee8114e	14093	validated
c7588360-2c14-4bc8-a6ae-d4058f006a4d	c7588360-2c14-4bc8-a6ae-d4058f006a4d/LOOBY_p_TCGAb58_SNP_N_GenomeWideSNP_6_F03_680376.nocnv_grch38.seg.v2.txt	9fb418086281d4954cfe9d15420443f2	12744	validated
247d66f0-382b-4ad5-868b-6b6bd3ba4072	247d66f0-382b-4ad5-868b-6b6bd3ba4072/DRAMA_p_TCGA_276_278_N_GenomeWideSNP_6_B01_1322394.nocnv_grch38.seg.v2.txt	1726f936e445fad1e073eb14a2cd377e	3892	validated
c86e8fe4-da2b-4a16-8a22-200e34018a66	c86e8fe4-da2b-4a16-8a22-200e34018a66/SHOWS_p_7TCGA_236_238_Mx_N_GenomeWideSNP_6_F02_1244614.nocnv_grch38.seg.v2.txt	d091abccae442dd46b6d0d3b75f66d1c	4530	validated
c95a0503-9660-44b2-a052-1382b9415725	c95a0503-9660-44b2-a052-1382b9415725/OCULI_p_TCGA_159_160_SNP_N_GenomeWideSNP_6_A03_831158.nocnv_grch38.seg.v2.txt	02f1a5817b85b4a1b319e1982e5d457b	3865	validated
24bf921e-2e6f-4992-ac19-00218abcec8d	24bf921e-2e6f-4992-ac19-00218abcec8d/SHOWS_p_7TCGA_236_238_Mx_N_GenomeWideSNP_6_H02_1244570.nocnv_grch38.seg.v2.txt	59eb15357c788eef8ad5ea95c4e2ae04	203103	validated
24f58847-5c42-4aab-8b05-52ae7d418f24	24f58847-5c42-4aab-8b05-52ae7d418f24/DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_C08_771550.nocnv_grch38.seg.v2.txt	11c5c716466098c300b051d7942003b2	11648	validated
caa31cf4-1eee-4960-8a05-7f2aca4192d0	caa31cf4-1eee-4960-8a05-7f2aca4192d0/CUTCH_p_TCGAb_355_37_52_NSP_GenomeWideSNP_6_H01_1376802.nocnv_grch38.seg.v2.txt	d4cf661dfa6311da077cf0bb98f06d86	27843	validated
25b477f5-fefc-4e45-8f25-7360905ab99a	25b477f5-fefc-4e45-8f25-7360905ab99a/BUNGS_p_TCGA_257_258_N_GenomeWideSNP_6_C12_1301090.nocnv_grch38.seg.v2.txt	79015d011941e4235671a92e6f876e33	28747	validated
cb5386b3-76eb-406b-b947-f3e25350c2b8	cb5386b3-76eb-406b-b947-f3e25350c2b8/BURST_p_TCGA_b119_SNP_N_GenomeWideSNP_6_C07_787196.nocnv_grch38.seg.v2.txt	0a43a5f9a94e758eedb354cfc30b03a4	62972	validated
260072b5-8839-4912-a9ec-d73c829b7d65	260072b5-8839-4912-a9ec-d73c829b7d65/NIZAM_p_TCGAb_406_07_08_09_10_N_GenomeWideSNP_6_B11_1486412.nocnv_grch38.seg.v2.txt	201e4d508facc2611a455498b10eefc2	4152	validated
ccb8e37d-d9db-45e6-bebe-09c86d2a60a7	ccb8e37d-d9db-45e6-bebe-09c86d2a60a7/NIZAM_p_TCGAb_406_07_08_09_10_N_GenomeWideSNP_6_B01_1486510.nocnv_grch38.seg.v2.txt	a2fcd1cab11ef9b85f7180e522e7e466	56506	validated
2639a65d-e470-4c69-8182-f5327b9a3cfe	2639a65d-e470-4c69-8182-f5327b9a3cfe/SHOWS_p_7TCGA_236_238_Mx_N_GenomeWideSNP_6_F07_1244646.nocnv_grch38.seg.v2.txt	415066e5b66a13ad442c67755b6c91ff	2921	validated
cd72a2d7-3d4a-4275-b9be-9e93044a52ff	cd72a2d7-3d4a-4275-b9be-9e93044a52ff/TSUBA_p_TCGA352_119_144_221_NSP_GenomeWideSNP_6_H02_1377210.nocnv_grch38.seg.v2.txt	9a38334c35b803a06c63b01f541aa4e5	2500	validated
cde618dc-2afd-46ed-b020-21b6c7834939	cde618dc-2afd-46ed-b020-21b6c7834939/EGGAR_p_TCGAb33and37_SNP_N_GenomeWideSNP_6_A04_585196.nocnv_grch38.seg.v2.txt	37cd2d518fdd4150cdf616e669db27c0	28584	validated
268a9dd3-9696-4c08-b614-f92f4c714cc2	268a9dd3-9696-4c08-b614-f92f4c714cc2/BUNGS_p_TCGA_257_258_N_GenomeWideSNP_6_F08_1300950.nocnv_grch38.seg.v2.txt	dd72026e36ce6279ee96cddcb818857c	3603	validated
ce36dda6-8220-4fc6-ab70-31c5262e7b2b	ce36dda6-8220-4fc6-ab70-31c5262e7b2b/OCULI_p_TCGA_159_160_SNP_N_GenomeWideSNP_6_B10_831176.nocnv_grch38.seg.v2.txt	52410d5020b2d7fd9d75f21490428799	3339	validated
27511222-44d5-4166-8a26-27825294c0e3	27511222-44d5-4166-8a26-27825294c0e3/BUNGS_p_TCGA_257_258_N_GenomeWideSNP_6_D02_1300922.nocnv_grch38.seg.v2.txt	c7be9515a62dd794d1e95b007e19ec3f	13474	validated
2766d76d-1d99-4381-b7b8-44c43cfcbe03	2766d76d-1d99-4381-b7b8-44c43cfcbe03/GLIAS_p_TCGA_204_205_206_207_N_GenomeWideSNP_6_H11_1051734.nocnv_grch38.seg.v2.txt	045677797764051ac8ca28de13b732ec	3201	validated
cfa23063-479d-49cf-85b8-3e21701bbeba	cfa23063-479d-49cf-85b8-3e21701bbeba/OCULI_p_TCGA_159_160_SNP_N_GenomeWideSNP_6_F09_831226.nocnv_grch38.seg.v2.txt	fe5c580012643b12ef6f1f739a15ebd3	3206	validated
d0a837ff-d576-42cf-9e14-d7481fb3989d	d0a837ff-d576-42cf-9e14-d7481fb3989d/NULLS_p_TCGA_183_185_186_SNP_N_GenomeWideSNP_6_B11_914260.nocnv_grch38.seg.v2.txt	c6925d39097ce7832b4317ef6b41ce13	2916	validated
2785e165-18be-4c06-b262-6cd3818e60f0	2785e165-18be-4c06-b262-6cd3818e60f0/DRAMA_p_TCGA_276_278_N_GenomeWideSNP_6_C10_1322474.nocnv_grch38.seg.v2.txt	4fb4f61ea292d636fe4e6697dc52924f	28088	validated
27a6ab3f-b971-4ce3-8d48-df3981c339ae	27a6ab3f-b971-4ce3-8d48-df3981c339ae/CYANS_p_TCGAb_422_423_424_NSP_GenomeWideSNP_6_C11_1513860.nocnv_grch38.seg.v2.txt	c8ae80dc4be976da1097ff28e612ec74	7892	validated
d17737ac-50e6-4d2d-ae93-24b9d832b789	d17737ac-50e6-4d2d-ae93-24b9d832b789/LOOBY_p_TCGAb58_SNP_N_GenomeWideSNP_6_A02_680360.nocnv_grch38.seg.v2.txt	d41715f9488c9139882bc439a78c2061	3734	validated
d21e7016-529d-44b6-a13d-c1060ad0b266	d21e7016-529d-44b6-a13d-c1060ad0b266/COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_A12_1051528.nocnv_grch38.seg.v2.txt	01b703cb5ff877ac1cffedcf4ad21e86	2241	validated
27ee2139-ece4-4229-b0a2-6e6bb317cb87	27ee2139-ece4-4229-b0a2-6e6bb317cb87/LOOBY_p_TCGAb58_SNP_N_GenomeWideSNP_6_F11_680372.nocnv_grch38.seg.v2.txt	d516d91957a6b90f99f1970ad18e42b4	4566	validated
d2dc14b3-c960-4566-bd05-5f7d0fd259ec	d2dc14b3-c960-4566-bd05-5f7d0fd259ec/GLYPH_p_TCGA_135_141_166_SNP_N_GenomeWideSNP_6_B06_902902.nocnv_grch38.seg.v2.txt	0ca24b57ab8ac0a2ae7c556c83bebb2c	5375	validated
280424bb-9274-4caa-8caf-d5127c8c333c	280424bb-9274-4caa-8caf-d5127c8c333c/BROSE_p_TCGASNP_195_196_197_N_GenomeWideSNP_6_H02_1039636.nocnv_grch38.seg.v2.txt	6d10dbcdf49280f61c0d3f919fce9f11	3604	validated
28193dfd-ec81-43fe-9326-6e188691b282	28193dfd-ec81-43fe-9326-6e188691b282/SHOWS_p_7TCGA_236_238_Mx_N_GenomeWideSNP_6_G09_1244670.nocnv_grch38.seg.v2.txt	6d16175dd4d029c421299af73b46cd0d	9515	validated
d337c9e6-91d1-4a36-aab9-cc62eaf526b4	d337c9e6-91d1-4a36-aab9-cc62eaf526b4/LOOBY_p_TCGAb58_SNP_N_GenomeWideSNP_6_B09_680220.nocnv_grch38.seg.v2.txt	0eb64d2a0c271b1206a4606e98068985	24237	validated
d42a3e2f-3045-4fb7-bfe6-906eb1280cbc	d42a3e2f-3045-4fb7-bfe6-906eb1280cbc/DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_B01_771504.nocnv_grch38.seg.v2.txt	0caeb4afc8afe80db1c62bbe41e1956c	17120	validated
28552567-fef8-4a44-a873-efe754f8b20a	28552567-fef8-4a44-a873-efe754f8b20a/SHOWS_p_7TCGA_236_238_Mx_N_GenomeWideSNP_6_E04_1244542.nocnv_grch38.seg.v2.txt	b602f5ba2d8b86a52ec05e943b4994bb	13208	validated
d42a3f9f-4cd1-4539-ae40-1154243f7bd7	d42a3f9f-4cd1-4539-ae40-1154243f7bd7/SHOWS_p_7TCGA_236_238_Mx_N_GenomeWideSNP_6_E08_1244594.nocnv_grch38.seg.v2.txt	950ad3bab2c292df1020789bce33eee6	3473	validated
2998c02f-5c0b-4469-acfc-09816ec878e6	2998c02f-5c0b-4469-acfc-09816ec878e6/BURST_p_TCGA_b119_SNP_N_GenomeWideSNP_6_A01_787162.nocnv_grch38.seg.v2.txt	55b6f9c286ab37c719e29d642635a06d	33274	validated
d52c24fd-d021-476d-8c92-739ddbceb7fa	d52c24fd-d021-476d-8c92-739ddbceb7fa/BROSE_p_TCGASNP_195_196_197_N_GenomeWideSNP_6_F12_1039594.nocnv_grch38.seg.v2.txt	643903c54c7d5bfee1689b27c1e1a780	4934	validated
d62f1b2a-3e84-4d86-8c26-4d258caefd53	d62f1b2a-3e84-4d86-8c26-4d258caefd53/DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_A05_771534.nocnv_grch38.seg.v2.txt	7eb0552a2b95535e883c03cc3e0e1966	2633	validated
299fd420-c64b-43f5-acaa-af6bdba20675	299fd420-c64b-43f5-acaa-af6bdba20675/TSUBA_p_TCGA352_119_144_221_NSP_GenomeWideSNP_6_H08_1377108.nocnv_grch38.seg.v2.txt	85ef10a8ba2337f86e3f53ad0ed6b2f3	3554	validated
2a3f5f6d-215f-4d0e-9238-8dcea38a0bd5	2a3f5f6d-215f-4d0e-9238-8dcea38a0bd5/BASIC_p_TCGASNP_219_221_223_N_GenomeWideSNP_6_C10_1148708.nocnv_grch38.seg.v2.txt	c64911c429e93ebf7e9a842da6933df4	4017	validated
d6cfee2b-2d2a-4904-9bea-9686d832147d	d6cfee2b-2d2a-4904-9bea-9686d832147d/OCULI_p_TCGA_159_160_SNP_N_GenomeWideSNP_6_A09_831286.nocnv_grch38.seg.v2.txt	3600f76a605258fbb1ba18260ae5d307	21989	validated
